date,momentum_tickers,qv_tickers
2020-03-31,ENPH;TSLA;^VIX;GNRC;AMD;DXCM;PODD;LDOS;BX;NVDA;LRCX;AAPL;MSCI;RMD;BLDR;TYL;PAYC;SBAC;HWM;APO;PHM;GEN;LULU;AXON;QCOM,
2020-04-30,^VIX;ENPH;DXCM;TSLA;PODD;AMD;GNRC;MRNA;GEN;TYL;LDOS;DPZ;RMD;WST;MKTX;NEM;MSCI;NVDA;DVA;EQIX;KR;DG;SBAC;MSFT;CPB,
2020-05-29,ENPH;TSLA;DXCM;PODD;^VIX;NEM;AMD;GNRC;MRNA;NVDA;MKTX;WST;GEN;HUM;REGN;EQIX;RMD;TGT;MSCI;ODFL;VRTX;SBAC;DG;DVA;MSFT,
2020-06-30,TSLA;ENPH;DXCM;MRNA;NVDA;FTNT;GEN;REGN;GNRC;AMD;LULU;ODFL;AAPL;SWKS;MPWR;WST;TYL;DVA;KLAC;MKTX;NEM;APO;PODD;VRTX;TER,
2020-07-31,TSLA;MRNA;DXCM;ENPH;NVDA;^VIX;REGN;TTD;WST;AAPL;TER;LRCX;MPWR;FTNT;GNRC;ODFL;KLAC;PODD;AMD;LULU;DAY;SWKS;TYL;NEM;CRWD,
2020-08-31,TSLA;MRNA;DXCM;NVDA;AMD;GNRC;AAPL;REGN;ENPH;WST;XYZ;LRCX;SWKS;NEM;MPWR;PYPL;LULU;GEN;TTD;SMCI;POOL;AMZN;MSCI;TER;PODD,
2020-09-30,TSLA;MRNA;NVDA;AMD;ENPH;XYZ;AAPL;GNRC;DXCM;LULU;TTD;REGN;SWKS;PYPL;AMZN;WST;ODFL;NFLX;NOW;MPWR;ADBE;BBY;CRM;GEN;DPZ,
2020-10-30,TSLA;MRNA;ENPH;DDOG;TTD;NVDA;AMD;XYZ;GNRC;DXCM;CRWD;AAPL;REGN;WST;SWKS;NOW;PYPL;NFLX;FDX;FCX;AMZN;MPWR;DPZ;EPAM;CRL,
2020-11-30,TSLA;ENPH;MRNA;^VIX;TTD;DDOG;XYZ;NVDA;CRWD;AMD;GNRC;MPWR;DXCM;NOW;AXON;WST;PYPL;DAY;REGN;FCX;AAPL;EPAM;CRL;FDX;PAYC,
2020-12-31,TSLA;MRNA;ENPH;TTD;XYZ;NVDA;DDOG;CRWD;AMD;FCX;ALB;GNRC;MPWR;MTCH;PYPL;FDX;QCOM;AAPL;LRCX;NOW;WST;IDXX;TER;UBER;ALGN,
2021-01-29,TSLA;ENPH;MRNA;CRWD;XYZ;TTD;DDOG;GNRC;NVDA;PYPL;ALB;MPWR;FCX;AMD;CDNS;NOW;IDXX;ALGN;WST;MTCH;SNPS;AAPL;FSLR;UBER;AMZN,
2021-02-26,MRNA;TSLA;ENPH;CRWD;XYZ;TTD;EQT;FCX;GNRC;DDOG;NVDA;ALB;MPWR;FSLR;AXON;ALGN;PYPL;WST;WSM;DE;^VIX;AMD;CDNS;PWR;QCOM,
2021-03-31,MRNA;TSLA;CRWD;FCX;PSKY;ENPH;EQT;XYZ;GNRC;TTD;ALGN;WBD;ZBRA;PYPL;CZR;URI;MTCH;DE;MPWR;ON;WSM;PWR;TER;DDOG;NWSA,
2021-04-30,CZR;TSLA;TRGP;ENPH;FCX;WSM;XYZ;APA;MRNA;TPL;BLDR;GNRC;ON;TTD;TPR;DVN;PSKY;ALGN;URI;CRWD;IVZ;EXPE;MGM;RCL;HAL,
2021-05-28,CZR;TSLA;FCX;MRNA;XYZ;GNRC;IVZ;TPR;MOS;CRWD;ENPH;WSM;ALB;ALGN;TPL;TRGP;AMAT;NWSA;PWR;BLDR;DE;GM;TTD;CARR;URI,
2021-06-30,FCX;IVZ;TSLA;MRNA;CZR;MOS;TPR;GNRC;DVN;HWM;F;AMAT;NUE;XYZ;TPL;ENPH;LRCX;STLD;CRWD;MGM;PWR;URI;DE;COF;FDX,
2021-07-30,MRNA;ENPH;GNRC;TPR;FCX;TSLA;DVN;TPL;IVZ;COF;MGM;FANG;MOS;CZR;F;NUE;STLD;CRWD;TRGP;PWR;GM;AMAT;SYF;ALB;DE,
2021-08-31,MRNA;TPR;ENPH;FCX;TPL;CZR;DVN;COF;NUE;IVZ;ALB;MHK;GNRC;ALGN;TSLA;STLD;IT;CBRE;MOS;TRGP;MGM;GM;BX;SPG;PWR,
2021-09-30,MRNA;TPR;DVN;TRGP;TPL;NUE;IVZ;ALB;BX;COF;IT;FTNT;ALGN;STLD;GNRC;ENPH;FCX;AMAT;CZR;IPG;SPG;MHK;WSM;GE;OKE,
2021-10-29,MRNA;DVN;TRGP;FANG;OXY;TPL;OKE;PLTR;ALB;EOG;FTNT;IT;TPR;MPC;APA;IPG;COF;IVZ;BX;COP;NUE;PWR;NTAP;AMAT;MS,
2021-11-30,MRNA;DVN;FANG;OXY;TRGP;APA;TSLA;TPL;FTNT;BX;EOG;ALB;IT;COP;PLTR;CZR;SPG;WFC;ENPH;GNRC;MPC;OKE;AMAT;MGM;NUE,
2021-12-31,DVN;FANG;FTNT;BX;NVDA;TRGP;F;ON;MRNA;BLDR;IT;APA;TPL;NUE;ALB;KKR;GNRC;EPAM;TSLA;INTU;EXR;EOG;OXY;COP;ENPH,
2022-01-31,DVN;MRNA;FTNT;F;FANG;NVDA;NUE;BLDR;IT;ON;BX;EXR;TRGP;ANET;SPG;APA;EOG;IRM;STX;CF;COP;EPAM;MAA;KKR;ODFL,
2022-02-28,DVN;APA;FANG;COP;EOG;TRGP;NUE;FTNT;BX;IT;OXY;F;WFC;SLB;HAL;XOM;EXR;KKR;NVDA;CF;AZO;SCHW;BLDR;MPC;STX,
2022-03-31,DVN;NUE;TRGP;FTNT;CF;BX;NVDA;MOS;APA;STLD;COP;EXE;ANET;BLDR;DDOG;EOG;CPT;PANW;FANG;COST;ON;PSA;KR;EXR;MCK,
2022-04-29,DVN;TRGP;CF;APA;MOS;OXY;EXE;NVDA;COP;PANW;NUE;FTNT;EQT;ANET;BX;HAL;DDOG;BKR;FANG;EOG;STLD;COST;TSLA;KR;CVX,
2022-05-31,DVN;OXY;TRGP;EQT;APA;CF;COP;EXE;CTRA;MOS;NUE;^VIX;HAL;PANW;EOG;MPC;MCK;CVX;LLY;VLO;XOM;FANG;VST;EXC;ANET,
2022-06-30,DVN;OXY;EQT;CTRA;APA;COP;EXE;TRGP;FANG;CF;EOG;HAL;CVX;MPC;MCK;XOM;VLO;DLTR;VST;MOS;LLY;EXC;ON;BLDR;^VIX,
2022-07-29,DVN;OXY;^VIX;MCK;CF;EXE;APA;CTRA;DLTR;EQT;COP;MOS;EXC;CVX;AZO;EOG;LLY;XOM;VLO;ABBV;WRB;MPC;VRTX;PWR;PFE,
2022-08-31,EQT;OXY;DVN;CF;CTRA;APA;EXE;MPC;MOS;COP;DLTR;VLO;XOM;TRGP;MCK;CVX;FANG;ON;SMCI;EOG;ENPH;PWR;BLDR;TKO;HAL,
2022-09-30,OXY;DVN;EQT;CF;CTRA;COP;APA;EOG;EXE;FANG;XOM;MCK;VLO;MPC;CVX;SMCI;MOS;ENPH;^VIX;TRGP;ON;DLTR;ADM;HAL;VRTX,
2022-10-31,OXY;EQT;DVN;ENPH;MCK;APA;EXE;CF;MPC;VRTX;COP;TPL;VLO;XOM;EOG;SMCI;CVX;DLTR;CI;^VIX;ON;LLY;FSLR;CAH;ADM,
2022-11-30,OXY;EQT;DVN;SMCI;CF;MCK;MPC;TPL;COP;XOM;VLO;APA;VRTX;EXE;CVX;CAH;EOG;CTVA;^VIX;SLB;ADM;CTRA;NOC;STLD;CI,
2022-12-30,OXY;EQT;TPL;SMCI;VLO;MPC;EXE;XOM;APA;COP;SLB;CF;HAL;STLD;DVN;EOG;CAH;MCK;LW;FICO;CI;CVX;TKO;FSLR;PSX,
2023-01-31,OXY;TPL;XOM;MPC;SMCI;SLB;VLO;APA;HAL;COP;FSLR;EXE;STLD;CVX;EOG;EQT;CAH;DVN;MCK;PSX;MRK;CI;TRGP;NOC;LW,
2023-02-28,FSLR;STLD;TPL;SMCI;MPC;CEG;VLO;ENPH;TKO;NUE;OXY;EQT;XOM;LW;PWR;CAH;FICO;MCK;AXON;SLB;PODD;LLY;ULTA;ACGL;ERIE,
2023-03-31,FSLR;SMCI;STLD;MPC;VLO;LW;CEG;AXON;DECK;ACGL;TPL;PWR;JBL;URI;GWW;CAH;XOM;SLB;FICO;MRK;PCG;HUBB;GPC;EQT;PGR,
2023-04-28,FSLR;SMCI;LW;MPC;AXON;DECK;VLO;FICO;TKO;JBL;GILD;ACGL;LVS;XOM;CEG;STLD;CAH;MRK;WYNN;PCG;ULTA;GWW;GIS;GPC;ERIE,
2023-05-31,SMCI;FSLR;FICO;AXON;DECK;TKO;LVS;GE;LW;NFLX;ACGL;WYNN;PHM;DHI;SBUX;BLDR;ORLY;NVDA;ON;LEN;BIIB;CAH;HUBB;PWR;ERIE,
2023-06-30,SMCI;FSLR;NVDA;NFLX;FICO;AXON;BLDR;DECK;GE;LW;PLTR;UBER;ANET;DXCM;BA;LVS;HUBB;CPRT;CAH;BIIB;CDNS;PHM;TKO;ORCL;CMG,
2023-07-31,SMCI;RCL;FSLR;NVDA;BLDR;NFLX;GE;CCL;JBL;AXON;DECK;FICO;UBER;PHM;NCLH;HUBB;DHI;URI;ON;LEN;WYNN;CAH;AVGO;TTD;TKO,
2023-08-31,SMCI;RCL;NVDA;BLDR;PHM;FSLR;META;NFLX;GE;CCL;JBL;FICO;DECK;ACGL;TTD;AVGO;PLTR;DHI;WYNN;CAH;SLB;LII;PCG;UBER;CAT,
2023-09-29,SMCI;NVDA;BLDR;RCL;PHM;FICO;NFLX;GE;PLTR;JBL;META;AVGO;LLY;AXON;WYNN;ETN;ACGL;DHI;BKNG;ORCL;UBER;URI;AMAT;DECK;APO,
2023-10-31,SMCI;NVDA;RCL;GE;JBL;META;DELL;FICO;BLDR;APO;PHM;AVGO;ADBE;PLTR;BKNG;CCL;FDX;ORCL;ACGL;LRCX;BKR;AMAT;UBER;CAT;SLB,
2023-11-30,SMCI;META;NVDA;PHM;JBL;BLDR;AVGO;DELL;FICO;AMD;GE;ANET;DASH;ADBE;DECK;PLTR;LII;UBER;SNPS;CDNS;RCL;ACGL;FDX;LLY;APO,
2023-12-29,NVDA;SMCI;META;COIN;PLTR;BLDR;UBER;PHM;WDAY;ADBE;FICO;GE;AVGO;DELL;RCL;DASH;PANW;NOW;CRWD;DECK;NFLX;JBL;SNPS;CDNS;WSM,
2024-01-31,COIN;SMCI;NVDA;META;PLTR;BLDR;RCL;CRWD;UBER;PHM;CCL;AMD;PANW;TSLA;AVGO;DASH;DELL;CRM;GE;ANET;FICO;JBL;INTC;LII;LRCX,
2024-02-29,SMCI;NVDA;CRWD;META;AMD;COIN;BLDR;UBER;PLTR;PANW;DELL;ANET;AVGO;PHM;RCL;LLY;VST;FICO;DASH;DECK;LII;LRCX;NOW;CRM;ADBE,
2024-03-28,SMCI;NVDA;PLTR;COIN;META;CRWD;VST;AMD;LLY;UBER;DELL;BLDR;DASH;CEG;AVGO;DECK;ANET;PHM;LRCX;WSM;CRM;AMZN;FICO;LII;NFLX,
2024-04-30,SMCI;COIN;NVDA;VST;DELL;PLTR;WSM;CEG;UBER;CRWD;META;BLDR;LLY;DASH;AVGO;NRG;RCL;PHM;DECK;LII;MU;KKR;ETN;WDC;LRCX,
2024-05-31,SMCI;COIN;VST;NVDA;PLTR;DELL;CRWD;WSM;CEG;NRG;WDC;AVGO;RCL;GE;BLDR;DDOG;ANET;KKR;URI;LLY;UBER;APO;DASH;ETN;META,
2024-06-28,VST;COIN;DELL;SMCI;NVDA;CEG;NRG;WSM;DECK;KKR;GE;CRWD;TT;HWM;URI;LLY;GDDY;WDC;ETN;LDOS;RCL;QCOM;WAB;META;APO,
2024-07-31,VST;SMCI;COIN;NVDA;DELL;CRWD;WSM;CEG;ANET;NRG;MU;WDC;LLY;AVGO;KKR;GDDY;FICO;GE;DECK;META;ERIE;TRGP;KLAC;NTAP;STX,
2024-08-30,VST;NVDA;COIN;WSM;GDDY;DELL;SMCI;FICO;NRG;HWM;KKR;GE;ANET;IRM;LLY;CEG;PGR;ERIE;ALL;TRGP;AXON;AVGO;TPL;DECK;GRMN,
2024-09-30,VST;NVDA;NRG;GDDY;COIN;DELL;KKR;HWM;PLTR;FICO;GE;WSM;PGR;ANET;CEG;CRWD;AVGO;IRM;DECK;ERIE;MPWR;TT;UHS;GRMN;META,
2024-10-31,VST;NVDA;CEG;PLTR;NRG;FICO;COIN;KKR;HWM;AXON;GE;AVGO;IRM;ANET;GDDY;MPWR;WSM;PHM;RCL;TT;MHK;META;TRGP;MMM;AXP,
2024-11-29,VST;NVDA;PLTR;KKR;RCL;FICO;CEG;COIN;GDDY;HWM;UAL;NRG;IRM;DASH;AXON;AVGO;TRGP;URI;SYF;GE;GRMN;GNRC;TT;TPL;ANET,
2024-12-30,VST;PLTR;TPL;NVDA;AXON;UAL;TRGP;COIN;RCL;HWM;NRG;SYF;FICO;KKR;CEG;TPR;GDDY;IRM;GE;APO;DASH;TT;WSM;PWR;NFLX,
