Date,Turnover_sum,Cost_sum,adds,drops,kept
2022-06-30,0.26000000000000006,0.0003900000000000001,13,13,37
2022-07-31,0.2799999999999999,0.0004199999999999999,14,14,36
2022-08-31,0.3,0.00045,15,15,35
2022-09-30,0.26,0.00039000000000000005,13,13,37
2022-10-31,0.19999999999999996,0.0002999999999999999,10,10,40
2022-11-30,0.21999999999999997,0.00032999999999999994,11,11,39
2022-12-31,0.36,0.00054,18,18,32
2023-01-31,0.32000000000000006,0.0004800000000000001,16,16,34
2023-02-28,0.4600000000000001,0.0006900000000000001,23,23,27
2023-03-31,0.4600000000000001,0.0006900000000000001,23,23,27
2023-04-30,0.2,0.00030000000000000003,10,10,40
2023-05-31,0.33999999999999997,0.0005099999999999999,17,17,33
2023-06-30,0.36,0.00054,18,18,32
2023-07-31,0.34,0.00051,17,17,33
2023-08-31,0.31999999999999995,0.00047999999999999996,16,16,34
2023-09-30,0.3,0.00045,15,15,35
2023-10-31,0.24,0.00035999999999999997,12,12,38
2023-11-30,0.36,0.00054,18,18,32
2023-12-31,0.28,0.00042000000000000007,14,14,36
2024-01-31,0.31999999999999995,0.00047999999999999996,16,16,34
2024-02-29,0.15999999999999992,0.0002399999999999999,8,8,42
2024-03-31,0.33999999999999997,0.0005099999999999999,17,17,33
2024-04-30,0.24,0.00035999999999999997,12,12,38
2024-05-31,0.30000000000000004,0.0004500000000000001,15,15,35
2024-06-30,0.22000000000000003,0.00033000000000000005,11,11,39
2024-07-31,0.15999999999999995,0.00023999999999999992,8,8,42
2024-08-31,0.48,0.0007199999999999999,24,24,26
2024-09-30,0.31999999999999995,0.00047999999999999996,16,16,34
2024-10-31,0.3,0.00045,15,15,35
2024-11-30,0.42000000000000004,0.00063,21,21,29
2024-12-31,0.28,0.00042000000000000007,14,14,36
